campaign_id,campaign_name,build_id,collection_name,is_rail_item,rail_name,rail_position,collection_position,product_name,brand,product_url,external_id,price,currency,stock_status,observed_at,annotation
almost-fall-2026,Almost Fall,b003,Fall Accents,TRUE,Add one thing,11,11,Buckle Leather Belt,Mango,https://shop.mango.com/us/en/c/women/belts/leather/98abbc2e,,49.99,USD,in_stock,2026-08-07,"Plain black leather, $50 — the belt that re-cuts a summer dress."
almost-fall-2026,Almost Fall,b003,Fall Accents,TRUE,Add one thing,12,12,Wing Bag Charm,Sandy Liang,https://kith.com/products/r25a027-l010,,98.0,USD,in_stock,2026-08-07,One charm to make the summer bag read fall.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,1,1,Milly Leopard Coat,Rixo,https://rixolondon.com/en-us/products/milly-bohemia-leopard,,795,USD,in_stock,2026-08-07,Full-length leopard in brown — the one print in a set of solids.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,2,2,Anouk Wool Blend Jacket,Aligne,https://aligne.co/products/anouk-double-faced-jacket-grey,,219,GBP,in_stock,2026-08-07,Grey marl wool blend — the set's lowest price.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,3,3,Double-Breasted Trench,Woolrich,https://www.farfetch.com/shopping/women/woolrich/items.aspx,,414,USD,low_stock,2026-08-07,A double-breasted cotton trench under $450 — the set's entry classic.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,4,4,Pankou Closure Jacket,Rohe,https://roheframes.com/products/pankou-closure-jacket-black,,675,EUR,in_stock,2026-08-07,"Knotted closures, collarless cut — Rohe's version of the fall jacket."
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,5,5,Callery Belted Coat,Woolrich,https://www.farfetch.com/shopping/women/woolrich/items.aspx,,708,USD,low_stock,2026-08-07,"Belted virgin wool, unstructured — lighter than a winter coat. [size S only at verification]"
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,6,6,Washed Cotton Trench,Toteme,https://www.farfetch.com/shopping/women/toteme/trench-raincoat-1/items.aspx,,1368,USD,in_stock,2026-08-07,"Washed cotton, cut long and unlined — Toteme's version of the classic."
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,7,7,Double-Breasted Belted Trench,Polo Ralph Lauren,https://www.farfetch.com/shopping/women/polo-ralph-lauren/trench-raincoat-1/items.aspx,,861,USD,in_stock,2026-08-07,"Cotton gabardine, storm flap, gun patch — the textbook spec."
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,8,8,Quinn Double-Breasted Leather Coat,Nour Hammour,https://www.farfetch.com/shopping/women/nour-hammour/items.aspx,,1105,USD,low_stock,2026-08-07,Paris-made leather in a long cut — the '90s revival.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,9,9,Corrin Suede Trench,DUCIE,https://www.farfetch.com/shopping/women/ducie-corrin-suede-trench-coat-item-30112837.aspx,,1476,USD,in_stock,2026-08-07,A full suede trench: this fall's texture on its most classic silhouette.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,10,10,Drop-Shoulder Trench,Toteme,https://www.farfetch.com/shopping/women/toteme/trench-raincoat-1/items.aspx,,1580,USD,in_stock,2026-08-07,"Drop shoulders and a fuller cut — the trench, relaxed."
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,11,11,Fitzrovia Short Gabardine Trench,Burberry,https://www.farfetch.com/shopping/women/burberry/trench-raincoat-1/items.aspx,,2695,USD,low_stock,2026-08-07,Gabardine cut short — for the wardrobe that already owns the long one.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,TRUE,Coats you can't wear yet,12,12,Ellingham Car Coat,Burberry,https://www.farfetch.com/shopping/women/burberry/trench-raincoat-1/items.aspx,,3150,USD,low_stock,2026-08-07,"Cotton gabardine car coat, made in England — the anchor of the set."
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,1,1,Will Jacket,Sézane,https://www.sezane.com/us-en/product/will-jacket/camel-suede,,315,USD,in_stock,2026-08-07,"Camel suede, unlined — the jacket for the first cool evening."
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,2,2,The Jalen Sandal,A.Emery,https://us.aemery.com/products/the-jalen-sandal-liquorice-suede,,250,USD,in_stock,2026-08-07,Walnut suede between the toes — fall's texture at sandal weight.
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,3,3,Marisol Top,Faithfull the Brand,https://faithfullthebrand.com/products/marisol-top-chocolate-lace,,190,USD,in_stock,2026-08-07,Chocolate lace — the season's colour in summer's fabric.
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,4,4,Mid-Rise Barrel Jeans,Mango,https://shop.mango.com/us/en/p/women/jeans/balloon/mid-rise-barrel-jeans/17044142/32/00,,53.99,USD,low_stock,2026-08-07,"Chocolate-brown denim in a barrel cut, $54."
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,5,5,Gazelle Indoor Shoes,Adidas,https://www.adidas.com/us/gazelle-indoor-shoes/JI2060.html,,120,USD,in_stock,2026-08-07,The suede sneaker that never left — black with a gum sole for September.
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,6,6,Broderie Anglaise Top,Ganni,https://www.ganni.com/us/broderie-anglaise-top-J1710.html,,187.5,USD,low_stock,2026-08-07,"Cotton broderie anglaise in light blue — wear it open now, layer it later."
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,7,7,Raw Denim Cropped Barrel-Leg Trousers,COS,https://www.cos.com/en-us/women/womenswear/jeans/product/raw-denim-cropped-barrel-leg-trousers-indigo-1331071001,,129.0,USD,low_stock,2026-08-07,"Raw indigo, cropped barrel — dark denim with no season attached."
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,8,8,The Jalen Sandal (Liquorice Suede),A.Emery,https://us.aemery.com/products/the-jalen-sandal-liquorice-suede,,250,USD,in_stock,2026-08-07,Black suede at sandal weight — the Jalen in its darker colorway.
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,9,9,Suede Harvey Teddy,Sézane,https://www.sezane.com/us-en/collection/jackets,,490,USD,in_stock,2026-08-07,"Suede in teddy form, $490 — the softest version of the season's texture."
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,10,10,90's Pinch Waist High Rise Straight,Agolde,https://agolde.com/products/90s-pinch-waist-high-rise-straight-pendulum,,238,USD,in_stock,2026-08-07,"High rise, pinched waist, dark Pendulum wash — September jeans, wearable now."
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,11,11,Dress in White Broderie Anglaise,Ganni,https://www.ganni.com/us/dress-in-white-broderie-anglaise-A1030520.html,,545,USD,in_stock,2026-08-07,White broderie now; add the belt and boots in October.
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",TRUE,Fall you can wear today,12,12,Callum Jean,Khaite,https://khaite.com/collections/denim/products/callum-jean-in-dumas,,680.0,USD,in_stock,2026-08-07,The $680 jean — Khaite's loose straight in a wash called Dumas.
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,13,Scott Trench Coat,Sézane,https://www.sezane.com/us-en/collection/jackets,,320,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,14,Gabrio Coat,Sézane,https://www.sezane.com/us-en/collection/jackets,,380,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,15,Clyde Coat,Sézane,https://www.sezane.com/us-en/collection/jackets,,355,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,16,Carter Jacket,Sézane,https://www.sezane.com/us-en/collection/jackets,,340,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,17,Charlotte Jacket,Sézane,https://www.sezane.com/us-en/collection/jackets,,460,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,18,Paloma Wool Blend Jacket,Aligne,https://aligne.co/products/paloma-double-faced-jacket-blue,,219,GBP,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,19,Barnaby Reversible Trench Coat,Aligne,https://aligne.co/products/barnaby-reversible-trench-coat-green,,269,GBP,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,20,Brody Funnel Jacket,Aligne,https://aligne.co/products/brody-jacket-beige,,159,GBP,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,21,Bark Flock Jacket,Aligne,https://aligne.co/products/bark-flock-jacket-orange,,175,GBP,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,22,Double-Breasted Belted Trench Coat,Woolrich,https://www.farfetch.com/shopping/women/woolrich/items.aspx,,591,USD,low_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,23,Country Jacket,Toteme,https://www.farfetch.com/shopping/women/toteme/items.aspx,,558,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,First Coats of Fall,FALSE,,,24,Open-Front Coat,Toteme,https://www.farfetch.com/shopping/women/toteme/items.aspx,,1485,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,13,Mavis Suede Jacket,Aligne,https://aligne.co/products/mavis-suede-jacket-camel,,470,GBP,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,14,Dalma Suede Bomber Jacket,Nour Hammour,https://www.farfetch.com/shopping/women/nour-hammour/items.aspx,,1530,USD,low_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,15,Wyatt Jacket (Dumas),Khaite,https://khaite.com/products/wyatt-jacket-in-dumas,,1280,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,16,Brody Denim Jacket,Aligne,https://aligne.co/products/brody-jacket-blue,,159,GBP,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,17,Clara Jean (Benson),Khaite,https://khaite.com/products/clara-jean-in-benson,,640,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,18,Farley Jean (Seneca),Khaite,https://khaite.com/products/farley-jean-in-seneca,,620,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,19,Danielle Stretch Jean (Benson),Khaite,https://khaite.com/products/danielle-stretch-jean-in-benson,,620,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,20,Harper Straight Jean (Hush),Agolde,https://agolde.com/products/harper-jean-mid-rise-relaxed-straight-hush,,218,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,21,Low Slung Baggy (Essence),Agolde,https://agolde.com/products/low-slung-baggy-essence,,238,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,22,Ren Jean (Echo),Agolde,https://agolde.com/products/ren-jean-echo,,228,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,23,Low Curve Jean (Force),Agolde,https://agolde.com/products/low-curve-jean-force,,238,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,"Suede, Sheer & Denim",FALSE,,,24,Luna High Rise Pieced Taper (Split),Agolde,https://agolde.com/products/luna-pieced-jean-split,,258,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,13,Crescent Moon Brooch (Sterling Silver),Awe Inspired,https://aweinspired.com/products/crescent-moon-brooch,,260,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,14,Rounded Buckle Leather Belt (Black),Mango,https://shop.mango.com/us/en/c/women/belts/leather/98abbc2e,,49.99,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,15,100% Cowhide Leather Belt (Chocolate Wide),Mango,https://shop.mango.com/us/en/c/women/belts/leather/98abbc2e,,69.99,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,16,100% Cowhide Leather Belt (Brown),Mango,https://shop.mango.com/us/en/c/women/belts/leather/98abbc2e,,45.99,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,17,Centered Monogram Silk Scarf,Toteme,https://www.farfetch.com/shopping/women/toteme/items.aspx,,339,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,18,Terminator Bag Charm,Sandy Liang,https://kith.com/products/r25a026-l010,,118,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,19,Crosby Seamless Cardigan (Cream),Kallmeyer,https://kallmeyer.nyc/products/dkss26kn1071-crosby-seamless-cardigan-superfine-merino-cream,,520,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,20,Crosby Seamless Cardigan (Heather Blue),Kallmeyer,https://kallmeyer.nyc/products/dkss26kn1071-crosby-seamless-cardigan-superfine-merino-heather-blue,,520,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,21,Shawl-Lapel Cardigan,Toteme,https://www.farfetch.com/shopping/women/toteme/items.aspx,,770,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,22,Twisted Ballet Cardigan (Mud),Rohe,https://roheframes.com/products/twisted-ballet-cardigan-mud,,550,EUR,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,23,Emily Cardigan,Sézane,https://www.sezane.com/us-en/collection/jackets,,175,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b003,Fall Accents,FALSE,,,24,Brody Sleeveless Funnel Neck Gilet,Aligne,https://aligne.co/products/brody-sleeveless-funnel-gilet-camel,,139,GBP,in_stock,2026-08-07,
